artist_name,genre,total_artist_weighted_acousticness,total_artist_weighted_danceability,total_artist_weighted_energy,total_artist_weighted_instrumentalness,total_artist_weighted_liveness,total_artist_weighted_speechiness,total_artist_weighted_valence
Chris Janson,country,0.16038780278811854,0.5634089756772444,0.7657715278241288,0.0002192307159659973,0.17686339174132995,0.0483569103945585,0.5378126876834156
Chris Lane,country,0.4384609841297092,0.5620948133807864,0.7317670283662048,5.392071840034156e-05,0.17959642804729323,0.042525143425186894,0.6856787790059468
Chris Stapleton,country,0.3597979516870241,0.5612089275460274,0.4383446922365638,0.0333353725017916,0.154697849944732,0.03530973293152798,0.45027801310731813
Clint Black,country,0.3092760988275694,0.571825354843943,0.5625820496727125,0.008843408652957255,0.1816409483698504,0.033615481445823686,0.5037834753437014
Cole Swindell,country,0.13831373625848167,0.5187946780176048,0.7835671538243253,4.096650597511748e-06,0.16515804324813807,0.04626013041836255,0.5116026772921889
Conway Twitty,country,0.5131057572527529,0.5899095565203255,0.3736438595709988,0.009304991788625563,0.16369112292440635,0.04022467485876926,0.5528886995356406
Danielle Bradbery,country,0.32864943956050535,0.5811533405191381,0.5239183846409394,0.0004220523937968651,0.18328984900603817,0.23456434025152786,0.449733883660051
David Allan Coe,country,0.46465975421698097,0.5459773580442594,0.44129147380233386,0.01266531461676737,0.2610233468326801,0.04476327421131148,0.5594029962373493
Delta Rae,country,0.3265205652683959,0.5217969217995582,0.536723057114852,0.022367771106767975,0.1497917440503569,0.12764885080916044,0.39838692753316185
Dolly Parton,country,0.5514565158649767,0.5363591738649256,0.45774431708173513,0.006916410557898271,0.28094919453739853,0.05896516144486389,0.510127578054153
Don Williams,country,0.5852984894229802,0.6200334977193102,0.3834310520737678,0.10847616957989291,0.17566130274692007,0.033665242158520105,0.5551872033345064
Dustin Lynch,country,0.20355800460307358,0.5528229347422525,0.7144555205935106,0.00010854377642852493,0.2653380514758141,0.07717889132234017,0.5591061368134169
Dwight Yoakam,country,0.2482469507565467,0.5716718582213683,0.6865134996246096,0.032918172205372936,0.2455726383981078,0.04961985445404163,0.6439849222652166
Dylan Scott,country,0.2452900237939781,0.5686997388115541,0.6934063714662081,0.003267785506811526,0.19131038049759636,0.04058458066131525,0.5640196849795519
Faith Hill,country,0.3885185745152277,0.5140292454043066,0.5284010858540434,9.501423243216986e-06,0.18188649535373402,0.034675473142894896,0.4048370221924583
George Strait,country,0.3927555503305869,0.5868599235099153,0.5300455270515025,0.005459145560801645,0.23288920922886092,0.033628214927364196,0.5194435240634079
Glen Campbell,country,0.41417560449008295,0.48215439089494316,0.5463803117707708,0.018079657617900664,0.2960010326692025,0.05751342646741632,0.49595917500781345
Hank Williams,country,0.8606655956427166,0.6077843318513022,0.2687840330731672,0.00394441902549682,0.17297302508728477,0.04517256145067297,0.6722189341614105
"Hank Williams, Jr.",country,0.25132504846604903,0.5920728195742315,0.5633591348794312,0.011453989987637572,0.20250168078974254,0.04270781269362918,0.6253637941540039
Jerry Reed,country,0.5741121452768104,0.6206380406571858,0.6254486733383221,0.11029784367477947,0.24085434934673358,0.08281574408731919,0.7481379333621329
John Denver,country,0.6387010321814847,0.4535215003169277,0.32346288947015833,0.00695580426470976,0.3020280553215573,0.06396171134492099,0.459182807714924
Johnny Cash,country,0.6869615342406019,0.5714957810542725,0.40796935609604645,0.019586062227576802,0.32894219134287056,0.10555142514644959,0.5894722787235395
Johnny Horton,country,0.6797198697009108,0.6414436641966383,0.4765602055171717,0.004459788361117428,0.21412726032376186,0.06572010413066982,0.7713812495097846
Jon Pardi,country,0.13851781692374535,0.5690734283373394,0.7279216728067782,9.983026913344545e-07,0.21702487632515677,0.03613759672352789,0.6201097628671565
June Carter Cash,country,0.7563192100332297,0.6221114061491523,0.3599346838822439,0.02955121337056553,0.20566421299825818,0.09772826574454059,0.6616946115844217
Kane Brown,country,0.17173462951862145,0.5784855303863936,0.7191121466137709,0.0023486635588601357,0.1679063833616591,0.03835918464168484,0.5596691974249405
Keith Whitley,country,0.42255106357860767,0.6366443886005112,0.4367227404999503,0.031322705374854064,0.16928538618354305,0.031257528574636206,0.5165257682519517
Kelsea Ballerini,country,0.226007306596271,0.5748759971632608,0.684079084503801,4.866816880302904e-06,0.17245226386788703,0.06494998477639369,0.5254883644255177
Kenny Chesney,country,0.2602028559401203,0.582629291626714,0.6163415446253271,0.002687667125557288,0.28444244433033455,0.05414577941827568,0.4546305395807155
Kenny Rogers,country,0.3471185441569014,0.516262240382192,0.3539953471459632,0.02332700925514555,0.14599551375355319,0.03736205930190797,0.39163837428392395
Kris Kristofferson,country,0.6338721894509312,0.5194007791420763,0.32965208602407825,0.028422526585632272,0.2923010568212512,0.05826911162010923,0.48859949822614335
Lauren Alaina,country,0.1576377116678379,0.5240225520816556,0.7142207802239485,7.279510132555152e-05,0.16450575931546668,0.035521168186237684,0.45820087931106646
Loretta Lynn,country,0.6351396455535233,0.5942391075486725,0.38870153469004626,0.0068085139873862765,0.17233698849093443,0.04674030958880472,0.6145385403989808
Maggie Rose,country,0.2502706464287688,0.594925968491894,0.6698913591070343,0.00039757580892314266,0.16484507997559275,0.05087854307285465,0.5575817800894396
Maren Morris,country,0.16134355377144452,0.5247571024036465,0.7008910652020193,3.14328437762446e-05,0.3378629918133415,0.10858243344975893,0.47380826533238074
Martina McBride,country,0.3899034417732084,0.5274931621991351,0.53984434415907,5.6608191650679854e-05,0.17977724782500554,0.0333183514417958,0.4182577686978608
Marty Robbins,country,0.7529406710074303,0.5511698333447002,0.3216944995195657,0.008991804322758746,0.17157018822567677,0.037526688826786,0.5215815629885724
Merle Haggard,country,0.5236202810923047,0.626511778098547,0.4373491516143752,0.04178591876697438,0.27359052079308094,0.040950551924803034,0.605933924515476
Michael Ray,country,0.07955990485490393,0.5492013660684096,0.7894901861374666,0.0033702952316463897,0.17074349778151274,0.03844499263537213,0.4934158561693817
Midland,country,0.2899747463692753,0.6104492122891226,0.657288419929482,0.00030252603059493453,0.2617017309109804,0.26258227051513694,0.6373647290574567
Morgan Evans,country,0.12645885703896642,0.5201101724850713,0.7084355800532831,0.002355068451200562,0.1594151311057971,0.04101926111479433,0.5229887200442686
Old Dominion,country,0.26214693180223625,0.6128883092683454,0.7232452953138141,5.089466026153084e-06,0.1614869291016374,0.045453220826673295,0.6628034457916517
Patsy Cline,country,0.8459614557094197,0.5351617256665123,0.23378507280612912,0.005327110064933847,0.20375567473520026,0.04083703659928731,0.5658796682141176
Randy Travis,country,0.3373059787999946,0.5803987651516328,0.44726359857124365,0.006686506861745937,0.16457518127937298,0.03368190748344893,0.49880593433724746
Reba McEntire,country,0.4808597843145293,0.5427386628833161,0.4409754998807916,0.0013638903645852196,0.17015556411522648,0.04494058467545501,0.4081901362061721
Roger Miller,country,0.6311954595271344,0.6063532576564638,0.406626007901662,0.02513070423234292,0.1549040960372354,0.07076927730060623,0.699295251109142
Ronnie Milsap,country,0.4196448347781022,0.544259830892399,0.4377432569316046,0.004832820876310263,0.1776117124718385,0.0339048469035047,0.4671189157980893
Sam Hunt,country,0.3455902659785993,0.5848628155576969,0.700963446871863,0.0,0.3471008784894845,0.11433825343549472,0.5819398856464006
Shania Twain,country,0.18774035102918826,0.57882250669121,0.7077696834541226,0.004870328624585013,0.33561656383741534,0.042792991499042074,0.6236804499917467
Tammy Wynette,country,0.7007753868948656,0.5190645968070934,0.2902009548033135,0.016762697421351717,0.1731650908143588,0.03384559420335711,0.42028656144546406
Tanya Tucker,country,0.4294885197748631,0.5906998724689172,0.5196738393002127,0.00042455038289228726,0.44064833833498146,0.03848802866974975,0.5313746013589266
The Charlie Daniels Band,country,0.22275033325347904,0.5161022266623583,0.6992522657346589,0.05738150783842181,0.34948238707464124,0.05860412990300967,0.6182665324660028
The Statler Brothers,country,0.6408836292682428,0.557867251092732,0.4092477874251385,0.0008587129373470358,0.271286828984489,0.07161490530665023,0.5718355121019572
Tim McGraw,country,0.22260361106254598,0.5257463963716067,0.672958771602555,0.00026534122115262984,0.1863125784351342,0.034602575314238174,0.5016314163467406
Toby Keith,country,0.24059985684949056,0.6022817489953961,0.7053063312345456,0.0039858573444361035,0.21833919917416342,0.04160650284711671,0.5618526612785828
Tyler Childers,country,0.7563214320858249,0.49283909544102517,0.3659387721127252,0.019007033143846715,0.2981932044306735,0.04044899325547896,0.5280672661976208
Walker Hayes,country,0.44470633209797317,0.7020103774156774,0.623171742891279,0.00018144902542409575,0.15014098209030516,0.14752058102242221,0.6700086010559828
Waylon Jennings,country,0.49878421032667236,0.583886486669493,0.5044104237835814,0.10243454721120782,0.2700020902930758,0.040171147681009545,0.6109508205360213
Willie Nelson,country,0.5588878735694637,0.5406081872856918,0.43596084900417803,0.05256497625243086,0.2771462202080121,0.0488911200219625,0.4840991533483825
Alison Krauss,country,0.6808990763706899,0.501724928926346,0.3481585720572869,0.019648337304475582,0.2002540735066431,0.03227778946523598,0.44770570692898903
Bob Wills,country,0.8131780508487113,0.5917083262775491,0.36784920535511056,0.16233545796999696,0.21739351198751003,0.05637325482249183,0.7628701083537777
The Carter Family,country,0.892834595762511,0.6079995664492788,0.25992639961080005,0.04870463917045696,0.1800557979550249,0.03854904873798482,0.5961976157333077
Chris LeDoux,country,0.3079930732250975,0.5510644754857695,0.5252181393361799,0.009742634781702586,0.21536261771619067,0.046488294204029945,0.621950680667394
Dierks Bentley,country,0.24835469098082782,0.5642865865808473,0.7185387395419178,0.007398844512733233,0.2457179954580278,0.04040202649295115,0.5342689668244842
Eddy Arnold,country,0.8320867327622102,0.4515896670848299,0.2563309891799311,0.01975068173422545,0.17888076391752658,0.034050683501210176,0.45185753814652413
Eric Church,country,0.21874521383531587,0.5267591346036348,0.7522643187413719,0.03439648126911947,0.6233328867855504,0.05348898093845927,0.5102287553483558
Florida Georgia Line,country,0.16450492661707924,0.510834460505698,0.8247312959504071,5.5704303362431584e-05,0.234905086025391,0.05076735127706475,0.5890935759640995
Jason Aldean,country,0.13994234329522884,0.5419709538368407,0.7437623648106156,9.509467299633731e-05,0.15995452920021308,0.03924450535662287,0.5174231696298965
Jerry Jeff Walker,country,0.47993968827808764,0.5665113511992179,0.42845446443851315,0.023003210961149465,0.24588683405925318,0.044044677073658084,0.6012991410210816
Jimmie Rodgers,country,0.9226779646835589,0.5464852183996239,0.24352447722949697,0.07505782567025292,0.1612816701303968,0.052991204389576746,0.5200389458227618
Keith Urban,country,0.18956898745526019,0.5955198257472184,0.7177904742994334,0.006425056869755592,0.15034692013072648,0.04183938756444687,0.5819920525539738
Little Big Town,country,0.2397866507077249,0.5623920322887439,0.6625388793424672,0.0002543236287945404,0.18710660530052045,0.039109223372271795,0.5552259367949359
Lucinda Williams,country,0.42203030135394537,0.502536406750662,0.4211281347380795,0.030608649911203555,0.2762460990720836,0.03528580010444942,0.4053318955810185
Luke Bryan,country,0.14169110425597978,0.5622463228500362,0.803677309863472,0.02772415549708052,0.16979116929666985,0.045386171643969464,0.5868959891764353
Miranda Lambert,country,0.22403288137874453,0.5186612730411635,0.6626210414789352,0.0028370331082157533,0.15499251691304697,0.04368754525424512,0.4465149251937464
Rascal Flatts,country,0.23205019316609518,0.5057698651805504,0.6794405064795275,0.013052248137533497,0.23430553312642363,0.0431699968432722,0.43513320917284937
Ray Price,country,0.6750529381730491,0.520919119330423,0.3372681366303955,0.007714598417768949,0.1648900473547291,0.03405415543346202,0.572433999016079
Ricky Skaggs,country,0.43569325272561793,0.5819508783861784,0.5286625671201634,0.07106690094676447,0.2414499010373456,0.04584720258469531,0.6493607597302746
Thomas Rhett,country,0.12753845141354347,0.6118043804995975,0.6725022997584084,0.00011000060450277233,0.16798288665936512,0.13127618244349826,0.6401300182829346
Zac Brown Band,country,0.24079166081164308,0.5264721809173958,0.6547447610215946,0.007389131688517484,0.33262953173174914,0.049218300141322384,0.4815570766716574
Killswitch Engage,metal,0.004925081195119215,0.4143084404363242,0.9639715364377608,0.10264922452781963,0.29456383471782704,0.08974287216075709,0.2806360595626028
Helloween,metal,0.011661917896872992,0.3645115676346014,0.9023618057907387,0.05769965708913879,0.31298491626229313,0.10125635476387433,0.24071381138609363
Edguy,metal,0.03471132021761997,0.44991291787863963,0.8690034193454921,0.060473192212306265,0.3088107859630356,0.07552246381878638,0.3047620292590554
Dio,metal,0.03673145090925144,0.3917034671733845,0.8361794509151717,0.10696426762379378,0.2875020024443941,0.0702563520655586,0.39374154382541865
Disturbed,metal,0.023078742012813888,0.49159392460592954,0.9192421022074194,0.07035151339712128,0.28632512431165014,0.09136362567745432,0.46969433973357005
Slipknot,metal,0.019620997434998688,0.33561606582850156,0.9451250865252007,0.10620498266574101,0.44134405046194136,0.17456340523364097,0.21516942512520532
Motörhead,metal,0.062153331116326,0.3074897292391608,0.9558199136833365,0.31285093058144614,0.4355883421330256,0.11914865684137245,0.2331045221727328
Metallica,metal,0.03552899508898703,0.33347811682527057,0.8937122238751007,0.27816926278383913,0.4375280894937315,0.10914320505143807,0.30533009571637737
Pantera,metal,0.015234941830237844,0.3381784837445489,0.8984044139521163,0.19218039609718535,0.3403215893068414,0.10296356179487227,0.3181435195191373
Iron Maiden,metal,0.02537183495055387,0.2631195553189741,0.9162654633198372,0.0410294840742132,0.46347879919416896,0.11058861117704413,0.28933344701444197
Judas Priest,metal,0.0446167500848031,0.39336149908176327,0.8041287924568603,0.09698463039198198,0.3520624808746905,0.08133190051846194,0.326723112826452
Avenged Sevenfold,metal,0.025902667599056267,0.41958745433094713,0.8909211224468784,0.1536613094047108,0.2757465700915558,0.08480244406412422,0.3149149491818989
Lamb of God,metal,0.0038557991936231653,0.3415258306575222,0.9615563840148803,0.1596034975910671,0.2961538337775805,0.12230865675956715,0.20549974155743334
Godsmack,metal,0.038146980373323175,0.4103400322648019,0.8344481948220355,0.08503476154776177,0.28588794632884723,0.07122969055905132,0.4187840829666489
Scorpions,metal,0.09671060924391822,0.4209043015067023,0.7579072426784063,0.14218087231352397,0.3758462572549502,0.06168132681219061,0.3791226464741411
Rammstein,metal,0.11473235553320206,0.5121575478579247,0.7497669288890086,0.2686958462679691,0.3995284895129869,0.05698630945623795,0.30378327952442136
Korn,metal,0.016466211801585504,0.506838557268929,0.8402181033137537,0.2014123478606363,0.2903511379687761,0.08734824743755018,0.3952981993053672
Testament,metal,0.007743542138272895,0.3067368785829571,0.91674897895242,0.19072932740592752,0.30199019551711725,0.08650958027054707,0.2911826500507292
Skid Row,metal,0.001425879336009116,0.4223143583198096,0.8720361705824224,0.06842139196131267,0.22598991276106195,0.06012731319503091,0.49690220175068983
Anthrax,metal,0.017949668996420337,0.3171422696986312,0.9133258598949828,0.13302025797609973,0.4330383292727172,0.11097951021179307,0.28171258673367167
Dokken,metal,0.07255540497042703,0.42248729480388275,0.7982099901143181,0.08423463022159407,0.4093808591164637,0.06031043409015415,0.3872435865086336
Dying Fetus,metal,0.001043974648473476,0.3282703189810028,0.9192573449362248,0.4555645995551639,0.23154089120275115,0.11557432914223906,0.30327534136631257
System Of A Down,metal,0.03646691458949522,0.4064702448184704,0.8716580564194603,0.09800953235384455,0.26471619886631137,0.09926585840588521,0.3900738825506638
Black Sabbath,metal,0.045925302143189205,0.341054734186578,0.742171069251556,0.1093743241015834,0.3892989000423274,0.056508331108673406,0.3585189374814102
Marilyn Manson,metal,0.03973833711504249,0.51010797187673,0.7979786076026862,0.12269137841955483,0.3160844250623427,0.09947343867989163,0.36490019233901316
Mudvayne,metal,0.01647514181856683,0.41612882660488554,0.9038908585105282,0.08964910955869838,0.247854297375728,0.12097286485124889,0.38934977184208636
Stratovarius,metal,0.024497094630609943,0.31860247826692895,0.8826329836256557,0.1144661945742777,0.5023285898450524,0.08652512577079556,0.26053310012526965
Mötley Crüe,metal,0.011872564426979745,0.43291412316755973,0.9002523128595132,0.16381048733769973,0.37882613446558644,0.07569530494848797,0.39525016433234544
Children Of Bodom,metal,0.004504597746476184,0.3681163402561275,0.9548203234895883,0.40487033928392885,0.3272676475090796,0.08626053597444806,0.33240502034674774
Guns N' Roses,metal,0.07772533787356545,0.376415545599543,0.8640324491508518,0.16558599693453427,0.42330137105281557,0.09545365904956914,0.3440009141912454
Sepultura,metal,0.019535337786053368,0.3463651334661316,0.929752441378698,0.2962932446176066,0.3227766236087697,0.12621313405512127,0.19677328403883507
Queensrÿche,metal,0.05541714038914182,0.4312799820851821,0.8608674447614794,0.027422138880811124,0.43690511123504405,0.06447231492930972,0.30048629569840535
Deep Purple,metal,0.04198361627133566,0.3471355876977215,0.8413107663886481,0.24263051802049548,0.6055982505285472,0.12007601631421931,0.33034704977111773
Alice In Chains,metal,0.07138808526715901,0.372120536538189,0.7825807299266769,0.06932006013518253,0.2514340189328475,0.055156305701428085,0.30651968821218906
Ozzy Osbourne,metal,0.03106619261675537,0.35323045454945295,0.8528648639116635,0.07714036284029145,0.4579826217075563,0.0810798130682655,0.33688577922619567
Slayer,metal,0.0073329216564459255,0.30343663153054856,0.9650085786160927,0.27573405568097087,0.26786108451453366,0.13603673564387433,0.18552961011619282
Trivium,metal,0.002609114395585285,0.36348388560030404,0.9271988706249499,0.09869981575148017,0.20252998345873957,0.09703412661636385,0.33081977717649913
Megadeth,metal,0.011579268625842945,0.36129404338596377,0.928281641699074,0.3035258276639295,0.3492552769628465,0.14178228220195507,0.35104325315922014
Opeth,metal,0.07964572080405774,0.29904922844834625,0.7443609151717236,0.377532311740677,0.38075306595209696,0.07664346445046144,0.17576731117108893
Led Zeppelin,metal,0.1835142471329656,0.38327255835667773,0.690427062361161,0.14180960199732986,0.40375781840169667,0.0747239411629052,0.4469943241637676
In This Moment,metal,0.10782550785148105,0.3904273268397015,0.8534160772555097,0.025604199731291636,0.292240899021345,0.14712184113247603,0.26511165391165353
KISS,metal,0.11230560902087303,0.47260208617736715,0.8627911926483186,0.11575663878326006,0.3999064469754094,0.07814653900231557,0.4843350652134198
Five Finger Death Punch,metal,0.01652225993891284,0.4613600201573502,0.9493576186113923,0.018422450876010313,0.29691209388621165,0.1259891894156451,0.29837503666398424
